gene1,gene2,p_value,statistic,depletion_p_value,q_value,SR_DD_p_value,SR_DD_q_value,depletion_q_value,SR_DD_depletion_p_value,SR_DD_depletion_q_value,survival_coef,survival_p_value,survival_q_value,phylo_coefficient
EGFR,POU5F1,1,34441,0.9999994462665373,1,0,0,1,5.537334628602508e-7,2.7927869036045344e-6,-0.04200543661299614,1.630050298234044e-12,2.2809033051206536e-11,7.543042862884288
EGFR,DDR1,1,25162,1,1,0,0,1,0,0,-0.06322961329654059,0.8374022096747702,1,1.8779887828262716
EGFR,TRIM31,1,24133,1,1,0,0,1,1.1102230246251563e-16,2.1410171023768852e-15,2.788633066592364e-4,0.01800340289484212,0.03765272488313621,10.262975400225232
EGFR,KRT6A,1,29499,0.999999999998213,1,0,0,1,1.787014980436652e-12,2.0494161658098375e-11,-0.24152142275500627,0.03547519317399886,0.06888058787452724,2.4256360923344378
EGFR,SERPINB5,1,19473,1,1,0,0,1,0,0,-0.16987132051551804,0.02893563658978731,0.05750190625531378,3.4235883374386384
EGFR,CLDN9,1,27882,1,1,0,0,1,0,0,-0.2607528754956106,5.088087237225963e-9,3.8652129790581364e-8,3.2782744227388183
EGFR,STARD10,1,27829,1,1,0,0,1,0,0,-0.02624604364234514,2.6858724172354708e-8,1.7894092505270933e-7,5.620137477187183
EGFR,TRIM16,1,30755,1,1,0,0,1,0,0,-0.09350842153870702,2.7394419275529665e-5,1.044581703696998e-4,8.993951412290615
EGFR,NTF4,1,26246,1,1,0,0,1,0,0,-0.18802686695541063,0.7659043202585317,0.9643159444991034,4.695702311497064
EGFR,PLCXD2,1,21252,1,1,0,0,1,0,0,-0.08274957043022495,2.511186029612457e-13,4.03045756058715e-12,3.603538070817259
EGFR,ARHGAP8,1,24758,0.9999999999295486,1,0,0,1,7.045142247363856e-11,6.459026139786734e-10,-0.11902500238050243,3.388623981951369e-4,0.00103892841638654,8.83450778666107
EGFR,OR2A7,1,23218,1,1,0,0,1,0,0,-0.11877243431306433,0.06494101064852062,0.11757797681879384,7.212417754398008
EGFR,PRR5-ARHGAP8,1,26738,0.9999999948641134,1,0,0,1,5.135886604890061e-9,3.639674941689339e-8,-0.15682976513418476,0.0012389366697395,0.00337494620273528,8.83450778666107
EGFR,ANXA8,1,23539,1,1,0,0,1,0,0,-0.15188210903071933,9.154956884076675e-5,3.1507723525600937e-4,6.086247272219643
EGFR,SLC6A14,1,37291,1,1,0,0,1,0,0,-0.13637927484899945,0.7731316799385922,0.971588787687819,3.8694906531040743
EGFR,MMP28,1,27410,1,1,0,0,1,0,0,-0.022536605128583728,0.09027992746216956,0.15702963539858136,4.93166484817191
ERBB2,PRSS22,1,33126,1,1,0,0,1,0,0,0.06944530889946407,1.0260246519074763e-16,2.9310254414637948e-15,4.303447416722939
ERBB2,TTC22,1,36510,0.9999999999995997,1,0,0,1,4.003464226798315e-13,5.027381177895421e-12,0.13240279030147442,4.022545990931696e-30,1.1014350148530982e-27,3.5032683069468318
ERBB2,PLEKHG6,1,33791,1,1,0,0,1,0,0,0.08181015879192437,1.0251909842701535e-20,5.761148224636994e-19,6.486623816944245
ERBB2,CDH1,1,29275,1,1,0,0,1,0,0,0.06981169970761729,5.352338178071836e-16,1.3557563310574183e-14,2.9056328191737983
ERBB2,BARX2,1,35305,1,1,0,0,1,0,0,0.03764371570386721,1.3261557816214619e-20,7.307256364233311e-19,2.7414220434923315
ERBB2,EPN3,1,30994,1,1,0,0,1,0,0,0.15785599451344423,5.2826924313494476e-24,5.240741638512262e-22,4.935955303483021
ERBB2,ARHGEF5,1,31578,1,1,0,0,1,0,0,0.14304321390462824,4.549494823253195e-21,2.716898642940929e-19,9.349855751500922
ERBB2,PRSS8,1,30901,1,1,0,0,1,0,0,0.10198741018053345,7.631002292889852e-25,8.772226963191329e-23,3.547847977015558
ERBB2,LAMA3,1,31171,1,1,0,0,1,0,0,0.033634685214134465,1.2176110296283803e-24,1.3542874215838574e-22,3.5397340616677027
ERBB2,ENTPD2,1,33659,1,1,0,0,1,0,0,0.025349847256696492,7.518814146198024e-5,2.632686348429415e-4,3.7286508658847097
ERBB2,LAMC2,1,34419,1,1,0,0,1,0,0,0.03613557376366619,4.1224634960788016e-18,1.491486068057336e-16,3.913470789041989
ERBB2,CDH3,1,31981,1,1,0,0,1,0,0,0.1355481773140292,2.816235023923648e-17,8.834906643601465e-16,2.2356884230504197
ERBB2,ERBB3,1,32500,1,1,0,0,1,0,0,0.1310751657296575,4.506254145978334e-19,1.902768320328231e-17,0.8645886774271015
ERBB2,FGFR3,1,34038,1,1,0,0,1,0,0,0.09531745733935941,0.00190192677160885,0.00497359366614568,2.4231163210052404
ERBB2,PLA2G10,1,48605,0.999999999995934,1,0,0,1,4.066080805387173e-12,4.4258604751234646e-11,-0.07616785764171598,2.169506106314624e-7,1.2272755488426554e-6,4.331405242836443
ERBB2,GRHL2,1,32377,1,1,0,0,1,0,0,0.11379645118213036,4.145367588463474e-20,2.0846094514023018e-18,3.0493284433709977
ERBB2,IGSF9,1,32422,0.9999999999999998,1,0,0,1,2.220446049250313e-16,4.094000159311071e-15,0.07150476047410845,5.788631876519153e-17,1.7205499139245293e-15,4.850019668843075
ERBB2,SULT2B1,1,34169,1,1,0,0,1,0,0,0.01289434031087495,3.077130629346337e-9,2.4293262903117333e-8,2.976083437119007
ERBB2,DSP,1,31529,1,1,0,0,1,0,0,0.039477254827266835,4.554483423508262e-21,2.7191645461014887e-19,5.4965466127903495
ERBB2,TSPAN15,1,32666,1,1,0,0,1,0,0,0.0861740262202531,5.1653867184527294e-17,1.5494628914236117e-15,3.691022606029226
ERBB2,PLEK2,1,33929,1,1,0,0,1,0,0,-0.08998652703538912,1.4348699352587924e-17,4.731517121947769e-16,3.5283901041399823
ERBB2,PTK6,1,33439,1,1,0,0,1,0,0,0.0025290183577279714,8.427494829487557e-7,4.2827350431691735e-6,5.7006675642476825
ERBB2,VGLL1,1,34686,0.999999999999986,1,0,0,1,1.4099832412739488e-14,2.1215237968577813e-13,-0.06304731832902201,6.594932752001259e-16,1.6434277914341014e-14,10.192847088980509
ERBB2,KLF5,1,30214,1,1,0,0,1,0,0,0.030301362683844292,1.579784802067368e-14,3.12359057119143e-13,5.039668120984427
ERBB2,ELMO3,1,34267,0.9999108526709648,1,0,0,1,8.914732903519962e-5,2.979559994809815e-4,0.0772951485582799,4.7418359223576e-20,2.3610920682615036e-18,1.4173390165631703
ERBB2,ESRP1,1,31829,0.999999999985973,1,0,0,1,1.4027001782324078e-11,1.41697182114832e-10,0.0786474221146033,1.2117405065145426e-20,6.728107527666496e-19,3.2341205214273314
ERBB2,PPP1R13L,1,33239,1,1,0,0,1,0,0,-0.06693734606743493,4.628397237221979e-15,1.0025038405342789e-13,5.036881306454763
ERBB2,KLC3,1,32556,1,1,0,0,1,0,0,-0.024047590168791124,2.4862248353447094e-21,1.5538222754575763e-19,4.347821342403107
ERBB2,TJP3,1,34025,1,1,0,0,1,1.1102230246251563e-16,2.1410171023768852e-15,0.08022587580177298,2.40946093807446e-20,1.264592076368022e-18,3.4474399992650007
ERBB2,MYH14,1,30438,1,1,0,0,1,0,0,0.20343154552035872,1.5929958076762712e-15,3.7217989020237476e-14,8.375023207041394
ERBB2,LSR,1,32157,1,1,0,0,1,0,0,0.11246769417052135,5.090585035945298e-12,6.543836911167522e-11,6.475146959036504
ERBB2,FOXN1,1,86786,1,1,0,0,1,0,0,-0.06471779779912364,2.7351039084604293e-25,3.394503244036519e-23,3.315839603225306
ERBB2,FRK,1,32965,1,1,0,0,1,0,0,0.043838862745173866,3.0356474682905e-20,1.5631541930605232e-18,6.691485866730033
ERBB2,TPD52L1,1,32943,1,1,0,0,1,0,0,-0.0019947314932227066,3.503495710722557e-9,2.7397119858424695e-8,2.332994747302651
ERBB2,PERP,1,33161,1,1,0,0,1,0,0,-0.14397558563387416,1.1173344702050843e-17,3.747395136482553e-16,6.162715946194362
ERBB2,VIPR1,1,32555,1,1,0,0,1,0,0,0.07537419520845219,7.345853791583859e-12,9.171088896626732e-11,1.869679555121921
ERBB2,ITGB6,1,29377,1,1,0,0,1,0,0,0.05203121673381888,1.1146091003021548e-19,5.2055674550573084e-18,4.045032136289108
ERBB2,GALNT3,1,33381,0.999995861754528,1,0,0,1,4.1382454719629536e-6,1.7875323260821998e-5,-0.003586065158368456,6.87082366458528e-10,6.071656561911216e-9,3.839171153610449
ERBB2,TSPAN1,1,32216,1,1,0,0,1,0,0,0.1807366770370517,1.653018567515409e-21,1.0626998020767739e-19,1.623955153601027
ERBB2,IRF6,1,30466,1,1,0,0,1,0,0,0.20196829397230592,3.639671550400712e-24,3.708531301930446e-22,4.615289289477147
ERBB2,PPL,1,30976,1,1,0,0,1,0,0,0.05089016395366183,1.4541990591551956e-17,4.789012892034527e-16,2.720216393255302
ERBB2,SH2D3A,1,32274,0.9999999999986096,1,0,0,1,1.390443316040546e-12,1.6025099300353416e-11,0.09300924539951211,9.761843482808475e-22,6.550404124836801e-20,6.294088868838197
ERBB2,OVOL2,1,33966,1,1,0,0,1,0,0,0.15204814593045923,2.0704772294827555e-24,2.2095199410150464e-22,3.616147644547866
ERBB2,PRRG2,1,31225,1,1,0,0,1,0,0,0.15216561976587756,1.1366741790997824e-18,4.50980457283246e-17,4.0203942835395505
ERBB2,PLEKHG3,1,33508,1,1,0,0,1,0,0,0.010300124778474591,3.6323750690292026e-12,4.7848303331340905e-11,7.0751756292288706
ERBB2,STEAP4,1,44973,0.9999999999870842,1,0,0,1,1.291577955697676e-11,1.3212038257831307e-10,0.05927685266051496,7.968153334703677e-33,3.3471757026974104e-30,4.810836616392731
ERBB2,KRT17,1,33759,1,1,0,0,1,0,0,-0.10286743848972227,5.902471900179679e-11,6.296048378051294e-10,1.5643246948822886
ERBB2,KLK10,1,33096,1,1,0,0,1,0,0,0.003984336088587817,1.2850914457719578e-19,5.9342137236536845e-18,4.691094360683875
ERBB2,ACE2,1,36944,0.999999999999502,1,0,0,1,4.980460488468452e-13,6.1589884930650354e-12,-0.008831231878420366,9.613878385633771e-29,2.1117836914087156e-26,1.9855810823880684
ERBB2,ARHGEF16,1,34033,1,1,0,0,1,0,0,0.044733443476658225,1.464124857452685e-28,3.134521022585963e-26,2.6515317943552055
ERBB2,EPS8L1,1,33332,0.9999999999900796,1,0,0,1,9.920508858840547e-12,1.0223023214284671e-10,0.001665012450028786,8.328319076209053e-16,2.0405390007786775e-14,4.853232723990464
ERBB2,ANO1,1,34314,1,1,0,0,1,0,0,0.07714249508751292,3.270805623723976e-32,1.2505270317303367e-29,2.277628319999764
ERBB2,TNS4,1,35507,1,1,0,0,1,0,0,0.03769654931590693,1.0937711711554391e-26,1.701585827268483e-24,4.959031343687037
ERBB2,ITGB4,1,31067,1,1,0,0,1,0,0,-0.017110464181803973,0.00576528311368271,0.01355548695560416,3.626670045058644
ERBB2,VTCN1,1,36749,1,1,0,0,1,0,0,0.04502459075774251,4.408971553366582e-13,6.7989002055038766e-12,6.254811635899839
ERBB2,GRHL1,1,34089,0.9999999999971434,1,0,0,1,2.856603842360528e-12,3.2063050663543046e-11,0.010932599598146383,3.775359861925389e-23,3.247929321607851e-21,4.557367887476113
ERBB2,DSC2,1,31597,1,1,0,0,1,0,0,-0.0055898582939370115,4.132106518845966e-17,1.2585788387218097e-15,3.3621978398999692
ERBB2,EHF,1,31000,1,1,0,0,1,0,0,0.13614328457744118,9.835833820194404e-16,2.3800595755099495e-14,3.658585781777748
ERBB2,PRRG4,1,34098,1,1,0,0,1,0,0,0.2114729303306548,1.5987141932233478e-12,2.240152941672208e-11,2.6089756929782104
ERBB2,MAP7,1,33103,0.9999999999998196,1,0,0,1,1.8030021919912545e-13,2.3221209543891927e-12,0.09795587925583904,1.1994133979223952e-14,2.4217758416590653e-13,6.099583808691767
ERBB2,KCNK1,1,33462,1,1,0,0,1,0,0,0.0032741586221426183,3.98575972348011e-13,6.187772728121392e-12,5.077487000936516
ERBB2,EDAR,1,41375,0.9999999999999885,1,0,0,1,1.1546319456101628e-14,1.744035965182692e-13,0.0547242502355552,2.461385662091078e-6,1.1471544048406732e-5,3.4128852029460153
ERBB2,IL1RN,1,34650,0.9999999999999882,1,0,0,1,1.1768364061026661e-14,1.7773164716872289e-13,-0.04697311220810335,0.04012369193346311,0.07679290287124585,8.120398802463685
ERBB2,FGFBP1,1,32776,1,1,0,0,1,0,0,-0.053406546682129935,2.7953216287830927e-12,3.755646407041559e-11,9.568092402201913
ERBB2,TMPRSS4,1,31824,0.999999999999984,1,0,0,1,1.609823385706477e-14,2.4129078471867297e-13,-0.00452114999203793,1.1876004320914313e-15,2.8357619022285975e-14,1.7724257152925966
ERBB2,TRIM29,1,31124,1,1,0,0,1,0,0,-0.032728033578941634,1.6287068222768123e-17,5.318320509557962e-16,5.5802926994728805
ERBB2,GPR87,1,36110,1,1,0,0,1,0,0,-0.07829599175698788,3.205388774653868e-5,1.206900952961056e-4,4.198062465207627
ERBB2,MARVELD3,1,31682,1,1,0,0,1,0,0,0.16390321709860992,1.6076446410596729e-18,6.228614188119861e-17,7.41404711563559
ERBB2,GRB7,1,31441,1,1,0,0,1,0,0,0.07722835221734954,2.7053195993796607e-15,6.089978278502696e-14,1.5005647184613222
ERBB2,CBLC,1,31740,1,1,0,0,1,0,0,0.1544665206676172,1.5618071022321073e-14,3.090594381108605e-13,4.055723390476766
ERBB2,CNKSR1,1,33536,0.9999999999802296,1,0,0,1,1.9770518555617397e-11,1.9794051708793467e-10,0.13238558003873002,4.8458032734366835e-22,3.4242097293230297e-20,4.2664883089259815
ERBB2,TINAGL1,1,31960,1,1,0,0,1,0,0,-0.060792696943603626,2.2596939660705704e-31,7.549251253999005e-29,2.741620398515757
ERBB2,ABCA12,1,39293,0.9999999999999678,1,0,0,1,3.219646771412954e-14,4.587585596671974e-13,-0.13209647188756835,1.1267698819893044e-5,4.633072064268077e-5,4.878175137211182
ERBB2,ILDR1,1,40179,0.99997791103084,1,0,0,1,2.208896916000569e-5,8.391121011068172e-5,0.09440414034414338,3.2770301069050715e-25,4.026476104505555e-23,5.231937477041977
ERBB2,EPHA1,1,30880,1,1,0,0,1,0,0,0.18589738434890796,3.033450778796907e-23,2.653270355431752e-21,1.6538859440152711
ERBB2,LCN2,1,31157,1,1,0,0,1,0,0,0.05322309437284944,5.9264822710538774e-8,3.71710215360083e-7,9.141771585871265
ERBB2,SYT8,1,34773,1,1,0,0,1,0,0,-0.08191210618454459,2.0465347814558654e-10,1.9823438532436415e-9,4.673311455469994
ERBB2,ST14,1,34557,0.9999999999978284,1,0,0,1,2.1717072584692687e-12,2.4520688397320038e-11,0.26351362435887193,2.1243948382886824e-19,9.47178900997692e-18,2.108480991112734
ERBB2,MPZL2,1,34181,1,1,0,0,1,0,0,0.01363114503019545,9.471768632939491e-28,1.7719873483369606e-25,3.3511976492330886
ERBB2,MARVELD2,1,33696,1,1,0,0,1,0,0,0.09334855603709707,1.4284940414684363e-16,3.995036876629775e-15,5.1516093131398675
ERBB2,WNT7A,1,52082,1,1,0,0,1,0,0,0.05568627282732193,0.506671553762233,0.6891163847818716,7.940253981619443
ERBB2,PCDH1,1,34111,1,1,0,0,1,0,0,0.09372936916584748,6.8459978063668e-14,1.212555654097069e-12,2.494792705703782
ERBB2,KRTCAP3,1,34469,0.9999999997741164,1,0,0,1,2.2588364512188264e-10,1.924453453359951e-9,0.05982210288975446,5.557596903707832e-18,1.964355769687091e-16,4.285554290623625
ERBB2,GRHL3,1,36219,1,1,0,0,1,0,0,0.07358898834863822,1.3381682574951483e-4,4.4526566280477263e-4,2.5489736498847404
ERBB2,F11R,1,30541,1,1,0,0,1,0,0,-0.0014817575603148403,2.0100728444560337e-13,3.2784008026336085e-12,5.344089095523711
ERBB2,PDZK1IP1,1,35706,1,1,0,0,1,0,0,-0.01444340201556724,1.596022092754295e-16,4.4238899442788646e-15,9.862501144853235
ERBB2,CLDN1,1,30237,1,1,0,0,1,0,0,-0.047576026295651164,4.8478973282030194e-14,8.805402025863129e-13,2.9683018900618054
ERBB2,ELF3,1,30944,1,1,0,0,1,0,0,0.03566854095828244,2.140555195901325e-18,8.111460385479546e-17,2.8148909228183125
ERBB2,LIPH,1,31655,1,1,0,0,1,0,0,0.03215404685705319,3.384776817649306e-17,1.0464220570308234e-15,3.723103688155017
ERBB2,MST1R,1,33485,1,1,0,0,1,0,0,-0.03388299436484042,1.628122915933446e-18,6.302592114127981e-17,2.6695515917171253
ERBB2,CHMP4C,1,34281,1,1,0,0,1,0,0,0.11612746071130058,1.4723289820081618e-22,1.140579046618453e-20,8.208489269212755
ERBB2,VWA2,1,40377,1,1,0,0,1,0,0,0.14304367370667237,9.85472707041974e-8,5.94105709520598e-7,4.717071591247254
ERBB2,TC2N,1,32452,0.9999999999999892,1,0,0,1,1.0880185641326534e-14,1.644327820181807e-13,0.14080120813794098,1.397340655322787e-17,4.617125419813567e-16,6.288898570461361
ERBB2,SPINT1,1,32537,0.9999999999742636,1,0,0,1,2.573630197844068e-11,2.5004757893560653e-10,0.12745487915781067,2.7868918565444876e-22,2.05510144346043e-20,3.632231205180593
ERBB2,UGT1A6,1,33614,1,1,0,0,1,0,0,0.02296169135928188,6.132664505897342e-23,5.097735388979342e-21,2.7365020985125423
ERBB2,MYO5B,1,32608,1,1,0,0,1,0,0,0.08611469997697074,5.5311288453415954e-17,1.649287653310538e-15,7.40316934857338
ERBB2,CYP2S1,1,31836,1,1,0,0,1,0,0,0.06446785619733846,1.9578388389855794e-7,1.1172805941953283e-6,4.922241741913854
ERBB2,TMC4,1,32862,1,1,0,0,1,0,0,0.09476681709560314,1.993713094326263e-24,2.1310597806348807e-22,3.1145067983997627
ERBB2,SPINT2,1,31917,0.9999999999999992,1,0,0,1,7.771561172376099e-16,1.3473137754950744e-14,0.2284358189935782,3.856095918812999e-26,5.469901402640727e-24,6.548648776798628
ERBB2,KLK6,1,35452,1,1,0,0,1,0,0,0.025221419048156137,0.00279686594790891,0.00705225590403711,2.8482308466229025
ERBB2,EVPL,1,33372,0.9999999999999992,1,0,0,1,8.881784197001252e-16,1.5345072572625172e-14,0.07928487866338087,1.2076032963493402e-10,1.2175502279647918e-9,4.230620659752647
ERBB2,FAM83B,1,33608,1,1,0,0,1,0,0,-0.06353325734245119,7.771033679310943e-16,1.9139869326279932e-14,5.491461857605452
ERBB2,PLA2G4F,1,38429,0.9999999999999868,1,0,0,1,1.3100631690576847e-14,1.972437705347877e-13,0.0334189128338562,2.065648318802413e-29,5.0272757360142854e-27,4.009841668397776
ERBB2,AFAP1L2,1,34616,1,1,0,0,1,0,0,0.17034440203769194,4.349004612731518e-12,5.6556932612604885e-11,4.336816494729345
ERBB2,EFNA1,1,31328,1,1,0,0,1,0,0,0.019352261565176873,9.872460555164238e-20,4.6493683691145005e-18,4.247467270893694
ERBB2,CLIC3,1,34860,1,1,0,0,1,0,0,-0.07977713223297232,8.818800630473987e-19,3.561267258859066e-17,1.8938764507924375
ERBB2,SDR16C5,1,45620,1,1,0,0,1,0,0,0.022517246962881942,2.053357151808019e-11,2.3776992316690585e-10,5.695849311144838
ERBB2,FUT3,1,36303,0.99999999863163,1,0,0,1,1.3683698618649487e-9,1.0437845257624264e-8,0.12416271146952922,4.721805987834237e-16,1.2084633349765395e-14,8.047359902134566
ERBB2,CDC42BPG,1,31959,0.9999999999999992,1,0,0,1,7.771561172376099e-16,1.3473137754950744e-14,0.17799506383261804,2.571524698384983e-23,2.282566528329618e-21,3.0094555360547086
ERBB2,OVOL1,1,39178,1,1,0,0,1,0,0,0.13279792315652805,3.5957439907203145e-22,2.602450245619895e-20,4.438199637548299
ERBB2,SSH3,1,30603,1,1,0,0,1,0,0,-0.03934291136622057,2.5072807383913584e-8,1.6792957780608014e-7,3.4983418621710163
ERBB2,JUP,1,28181,1,1,0,0,1,0,0,0.07847377082778004,9.219024478201596e-18,3.1323152449421644e-16,6.125854443425516
ERBB2,TNK1,1,33426,1,1,0,0,1,0,0,0.1653246812476967,1.796493120161757e-19,8.104241378356019e-18,3.9635270504561446
ERBB2,P2RY2,1,30690,1,1,0,0,1,0,0,-0.025758402370470928,4.188688690203982e-4,0.00126039314244317,2.1396172732415835
ERBB2,DOK7,1,33867,1,1,0,0,1,0,0,0.030309036086461457,9.156308246233296e-5,3.151189803919222e-4,5.825174166524511
ERBB2,PRR15,1,32840,1,1,0,0,1,0,0,0.05284703830690785,3.088300543092167e-11,3.4602325085498227e-10,9.967995185696129
ERBB2,ALS2CL,1,31202,1,1,0,0,1,0,0,0.025989778906939716,5.9048968237168935e-18,2.0769537256014263e-16,3.9571267127236287
ERBB2,TMEM125,1,38673,1,1,0,0,1,0,0,0.12550206488351148,4.7419216173829245e-18,1.696329419501455e-16,9.510305204446208
ERBB2,B3GNT3,1,29429,1,1,0,0,1,0,0,0.028349597463153995,7.031656836616493e-18,2.4369435260198673e-16,2.01563162226
ERBB2,FAM83H,1,30270,1,1,0,0,1,0,0,-0.016061915788944368,2.0943244425529697e-12,2.8769793246612395e-11,10.080327118824082
ERBB2,CLDN7,1,32431,1,1,0,0,1,0,0,0.13831001402780554,6.7160318640562035e-18,2.3357356522243286e-16,2.13161042118952
ERBB2,TACSTD2,1,32226,1,1,0,0,1,0,0,-0.005347270907426598,1.0209985514593923e-18,4.0814396927380526e-17,5.164486581658971
ERBB2,PKP3,1,33087,1,1,0,0,1,0,0,0.002439184772106591,1.0823320506318012e-24,1.2127099185911512e-22,5.6724077378537245
ERBB2,CYP4F12,1,36740,0.9999999999999998,1,0,0,1,2.220446049250313e-16,4.094000159311071e-15,0.05742588769658737,9.594041347358804e-13,1.3935674814911378e-11,3.439062391177528
ERBB2,GJB3,1,30430,1,1,0,0,1,0,0,0.055429508959646163,7.180400909400167e-8,4.432256715015675e-7,2.976316096440912
ERBB2,SP6,1,33463,1,1,0,0,1,0,0,-0.00772244261601364,3.1835325153559185e-15,7.077271144509565e-14,5.0379501168281635
ERBB2,CLDN4,1,32713,1,1,0,0,1,0,0,0.09133339065555088,1.4578278892240382e-17,4.800269133687267e-16,3.151893234701798
ERBB2,GJB5,1,32967,1,1,0,0,1,0,0,-0.0531045539242835,2.97618537005466e-9,2.3564960688249693e-8,2.990232351694881
ERBB2,S100A14,1,30849,1,1,0,0,1,0,0,0.09435956938334084,6.55697185216134e-23,5.4246909842676726e-21,9.458276816492576
ERBB2,GJB4,1,33160,1,1,0,0,1,0,0,-0.045409523559637927,3.034446839439556e-7,1.6728735155773955e-6,2.4163925504521395
ERBB2,LAMB3,1,33750,1,1,0,0,1,0,0,9.7254631675895e-4,7.480583465313538e-18,2.582502717094653e-16,1.7636045786967456
ERBB2,ZNF165,1,34130,0.9999999999986096,1,0,0,1,1.390443316040546e-12,1.6025099300353416e-11,0.1832395904272628,3.1826161996248107e-20,1.6323723806940249e-18,7.556420946514861
ERBB2,PPP1R14C,1,34001,0.9999999999999976,1,0,0,1,2.4424906541753444e-15,3.9839458381538673e-14,0.12140741329071389,9.93691379514037e-7,4.9799949165597e-6,5.7806382270699705
ERBB2,DDR1,1,30517,1,1,0,0,1,0,0,0.1402657690616208,2.578994203755888e-5,9.884585130937254e-5,0.7150558272264027
ERBB2,TRIM31,1,34547,0.9999999999999996,1,0,0,1,3.3306690738754696e-16,6.1255487180591495e-15,0.1268248607258781,3.9379626759252894e-16,1.0211098424326404e-14,8.350563313739379
ERBB2,SERPINB5,1,33630,1,1,0,0,1,0,0,-0.03828291847390335,1.485234611751932e-22,1.1495988554042171e-20,2.958149066436007
ERBB2,NTF4,1,32157,1,1,0,0,1,0,0,0.010555273418428204,7.947569457070494e-14,1.3913211680151993e-12,2.5012722792875715
ERBB2,ARHGAP8,1,32984,1,1,0,0,1,0,0,0.009540120597703034,3.4494022701213806e-19,1.4820745147302522e-17,5.901814820119169
ERBB2,OR2A7,1,34379,1,1,0,0,1,0,0,0.05755988364048876,1.311586836923127e-20,7.236612433383379e-19,4.806447959861347
ERBB2,PRR5-ARHGAP8,1,35052,1,1,0,0,1,0,0,-0.037279754170200526,7.8436176996675845e-19,3.192090926474334e-17,5.901814820119169
ERBB2,C1orf210,1,36893,1,1,0,0,1,0,0,0.07617190486059866,3.526990087199401e-20,1.7952521475035578e-18,10.055939044931254
PIK3CA,STEAP4,1,45396,0.9996803018366476,1,0,0,1,3.1969816335242207e-4,9.537136593022528e-4,-0.007639535599928897,0.23406666885931285,0.3591303650438113,10.26949480953951
FGFR1,LOX,1,34784,0.999999999999996,1,0,0,1,3.9968028886505635e-15,6.399113977646442e-14,-0.1336507332033631,0.00292036295344588,0.00733445042808879,8.210835756963865
FGFR1,GJA1,1,33883,0.999999999985973,1,0,0,1,1.4027001782324078e-11,1.41697182114832e-10,-0.24942166806424726,0.00212096754191427,0.00549148623166055,8.774272709687644
FGFR1,GPR176,1,32940,1,1,0,0,1,0,0,-0.09064571351824992,8.677067857964824e-5,3.000270503719691e-4,6.373935969962914
FGFR1,LARP6,1,34213,1,1,0,0,1,0,0,-0.1326959522677044,1.1093525895680772e-8,7.925650314151688e-8,10.082931476054515
