index,002-064,002-066,001-047,501-053,002-069,002-075,001-043,001-076,001-038,002-070,001-064,502-052,002-074,001-071,502-062,001-078,501-056,002-067,501-059,002-042,301-028,001-046,001-055,301-033
ESR2,11.73535021,20.56074353,8.471333466,19.64301495,41.17279797,31.65528295,19.59924138,15.22526151,21.21517243,21.88638127,20.40669558,19.22712221,15.76011135,18.08504036,32.80217995,17.34441225,34.87486021,11.7443529,16.98929084,58.74456567,0,18.62531368,22.36567333,13.49092547
MIR548H1,32.80136654,42.77532583,0,88.63903716,38.85490344,30.60950465,15.60086247,72.87364693,145.6515184,40.88698317,47.74473887,39.28651087,37.63482344,42.88835259,26.57244094,55.70855769,116.7957567,17.06458497,0,0,0,24.47291779,59.17156632,0
MTHFD1,69.06342772,53.25191693,67.45885427,90.03517253,114.8142027,62.31722057,83.4226984,93.61410288,65.30933909,90.75650967,89.80590616,87.11642189,104.0814965,103.4885268,96.87361209,102.5746139,88.96491987,76.2077415,135.8448706,85.54556114,74.67388683,118.0505556,96.10920333,82.54572158
ZBTB25,94.59394825,79.20553422,132.1495639,99.1749086,143.5683757,84.84757452,67.53442288,64.35364556,152.2617557,123.567023,113.993541,122.5530965,120.8536689,91.57745218,95.37744071,113.0855477,106.0225444,91.02181808,172.1677625,66.02249328,111.8184819,106.7570752,135.8221879,113.305461
AKAP5,79.61274167,30.20238661,39.2271704,73.07360149,59.26510698,25.07599729,40.03639865,36.48775353,106.7956021,88.82795066,37.84399779,44.70252667,52.63464525,53.8091248,34.15648159,70.72584061,53.92008577,48.54274711,95.98521672,42.05735538,60.67750336,62.91546704,93.68201179,50.30541978
ZBTB1,148.5095374,94.14943947,168.8014583,177.4937936,174.7919052,137.5023215,125.9054273,145.9748947,150.9173598,153.9356607,204.7587758,221.4857921,219.6825072,151.2027531,178.5378314,190.2426682,189.4200348,142.0013789,174.698545,55.64923967,172.557034,158.1312742,187.5883137,262.2775852
HSPA2-AS1,77.94976287,7.071447705,59.0706376,59.66049572,72.79784178,61.56628084,39.97562976,63.24771139,160.5235535,67.59274366,98.66214272,125.3475288,120.2850435,67.35626201,68.82133001,92.67077941,104.5861517,50.77889467,116.8623903,42.67083382,369.375531,63.38366715,89.01628502,306.2352621
HSPA2,216.456655,39.27303586,278.9344403,89.87747174,23.32504849,16.03329775,31.40156289,22.19511542,153.4421224,135.7190219,36.24864543,77.55022596,42.30578907,26.6550703,78.82038219,68.60628936,57.05342314,270.714561,19.96997606,62.28400456,0,21.60496464,95.90771653,21.80453023
PPP1R36,10.60499318,24.11326885,24.70578793,16.3759098,18.03797208,4.398374856,13.45041849,6.041215854,17.70925483,25.30845772,5.937048965,8.598075136,13.72765667,6.826442596,8.517694006,9.005552766,38.08392198,15.844101,4.688172614,84.16484414,0,3.787096511,8.240929458,40.95083587
PLEKHG3,245.0942096,51.95889125,220.2033649,82.86414039,47.97231537,16.40858384,75.26722712,27.19469225,178.5831264,145.2646893,26.08763082,21.10480326,63.74311424,76.67677797,86.83064313,53.37257321,60.77806697,179.4013958,32.6536491,49.31146145,229.3572988,52.26663238,151.6467401,84.5117552
SPTB,40.13711417,27.42408359,22.64114515,30.4654969,48.66054074,4.009274129,15.05679346,1.883899023,68.94723133,46.78956468,4.525682364,3.249979001,14.26948902,16.32053125,16.91398004,21.6023148,25.89935644,19.41044641,4.873215383,61.09250608,30.8062588,12.14714168,48.13388566,17.02686822
CHURC1,181.7125296,107.3815822,287.281525,196.7033048,179.1898415,130.5718544,125.44202,147.692524,233.6785093,251.8438419,174.7157934,242.9249848,282.0104627,242.2064951,176.379248,241.8435905,160.9291644,194.3828011,202.809445,69.01899456,84.3466701,160.1336738,229.8493434,163.166802
CHURC1-FNTB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPX2,61.37947508,55.30258936,91.0479139,72.37770613,165.6841513,41.65669746,56.26301702,85.53781305,85.89455787,86.2472587,74.72258665,73.78211168,72.55813192,81.71389926,59.06562589,141.2039126,127.1585557,72.57286805,153.9246854,79.03640433,608.1513078,79.37780274,62.8110716,0
RAB15,176.5373932,88.3751921,75.39405027,206.9381289,145.8337778,65.98062559,75.74492068,69.63367012,187.5739019,205.834531,76.81758092,102.5953266,136.8483594,132.5586287,96.07414841,153.2211014,91.69543307,109.2935339,102.2338796,79.10281201,461.6258914,76.85398368,156.969449,127.5721806
FNTB,82.69021942,45.09945564,103.1753324,61.27642045,75.27944451,46.89184652,26.57067115,37.18526073,87.93908265,61.53095427,45.9826252,65.42406708,64.43704199,65.8568671,55.55351553,69.46589896,67.88579234,89.95881133,133.7738308,55.82381016,0,52.26683583,75.50373414,33.38583915
MAX,108.8154012,76.00704372,148.7216023,142.432828,124.991449,111.6070384,87.99514756,75.43592954,189.9498785,160.189149,133.3850043,150.7592385,162.5809937,129.0639873,104.8288528,127.2540335,149.1446534,154.9476316,177.465728,55.40206842,72.84791517,106.9189197,114.015674,80.52726299
MIR4706,132.6055245,53.20833212,113.4818373,126.0095023,64.44227888,101.5339667,19.40595088,113.3096339,0,33.90627873,118.7795943,39.09486935,62.41873156,53.34892639,99.16057228,112.6060175,193.7100356,84.90671548,0,0,0,50.73653689,117.7658491,0
LINC02324,5.739926512,8.316971472,8.277871977,4.924122755,15.61306452,1.190304794,1.213334329,1.771138007,3.775944815,6.889838567,0,0.916635328,1.951329008,2.334905356,5.166582111,1.083162959,13.62542949,3.31793303,10.99566829,45.1679642,0,0.317224249,0,0
MIR4708,0,0,0,0,59.15224106,0,0,0,0,0,0,11.96186301,0,0,0,0,88.90423273,0,0,196.476899,0,12.41909261,0,0
FUT8,224.9357472,44.40638039,195.1987375,130.5298403,97.71651748,39.23597916,75.04784157,102.8232951,230.7123392,175.9617272,48.6053898,104.3164992,134.2682749,162.9191784,140.2595212,124.6255377,173.6198391,183.6399833,74.4193639,57.86905607,130.679302,83.49418627,157.8089388,54.17062978
MIR625,88.56368966,51.33039099,72.98439729,15.19526351,46.62588413,0,18.72103496,76.51732927,233.0424294,81.77396634,21.48513249,0,15.05392938,20.58640924,31.88692912,16.71256731,93.43660538,51.19375492,0,51.62334209,0,39.15666847,42.60352775,0
CCDC196,21.62172231,23.17501718,32.95152498,26.52714204,47.24778272,12.89848107,32.1187728,63.1709234,57.86862734,45.28841479,12.28700034,33.20433575,37.60816988,41.51543932,27.5133914,77.97028125,52.02870466,22.80515003,10.21304459,83.90621111,0,50.08975384,57.2774057,0
GPHN,129.7748089,67.54898298,113.3432989,116.5383369,104.2426542,54.40104406,74.43847513,169.9889727,142.6206478,123.8112575,87.35451182,103.5327421,127.1702424,141.8635609,86.33057388,174.5262772,79.32856458,94.31684464,115.2321142,68.66497474,0,128.4064297,182.2606388,62.90899174
PALS1,154.6334075,88.23877199,198.2949883,156.8747755,170.1145098,91.56270931,98.3645787,153.2994417,175.9733953,171.0694184,151.8385801,178.2005968,182.7559411,178.2434445,126.8688319,176.0290489,119.104448,159.9980323,219.1463576,92.25195044,156.2417979,137.6657551,148.2669618,57.57073635
ATP6V1D,166.2234544,82.18663968,203.0399468,169.0906884,159.2621048,115.1730361,111.6561845,123.6080843,141.0902629,179.375152,162.8290082,177.3859507,177.1592631,197.3571114,168.6946439,141.9899246,161.2919975,157.788145,166.3810052,91.95445795,0,140.0839726,178.7769886,59.31941188
EIF2S1,105.2961459,71.43487194,117.0877121,179.9824645,115.3560168,110.1875347,99.29266407,117.8115121,118.0156199,156.5412858,173.8639822,236.1907606,183.4295415,190.0413566,142.8250573,159.7073241,144.1196321,121.7493102,209.8718422,75.83381615,248.7589987,119.5820578,150.4208601,229.1518485
PLEK2,9.062710258,36.15046657,31.63122381,29.63512196,31.99524235,25.20553219,18.25569375,28.42490243,12.62498821,14.17623891,23.27898358,35.24518337,29.35947986,20.63233176,23.60865689,25.80382046,107.5652444,18.30445922,0,117.4603768,0,10.60649082,19.23358752,0
MIR5694,33.017165,0,40.81364322,16.99470261,0,0,0,36.67653941,0,36.58309021,0,21.0906532,16.83663154,0,0,9.345843559,26.12536664,11.45123465,0,0,0,10.94841059,0,0
TMEM229B,118.5725422,102.6285848,98.98444505,80.00328877,113.5243157,41.77906986,75.6092607,66.29422052,48.14699714,92.43010027,33.21991632,94.88644197,269.6818084,102.4881649,92.93895604,166.5163471,73.48041022,79.70073685,83.67105246,83.25953793,142.9541807,45.92941511,77.98732643,39.50596554
PLEKHH1,1139.167407,84.61834865,772.4513447,215.4252772,131.2770398,49.59486051,142.2577352,72.1653027,902.3453228,443.8284289,63.92164233,80.30731729,214.7214742,132.8382355,79.84984145,222.4393626,270.1036705,638.0922373,99.88561341,67.27053536,547.2406971,164.9096762,582.8147907,81.43271129
PIGH,120.2716773,43.52577014,76.82568136,48.42934862,63.62206411,33.65255482,45.4340907,38.67417227,102.2115918,65.03660481,73.50176905,66.16675515,63.82513917,64.7087425,55.94198092,64.01597418,45.079064,70.95274805,49.60722037,42.26472452,0,53.23932993,68.51444521,0
ARG2,63.35517885,36.2953509,42.77927403,44.10884286,51.47764352,31.44041065,66.18754699,32.95107656,84.55950673,60.86503625,33.84880403,53.33608271,54.90334138,40.22191385,33.22718534,76.50170367,45.20466241,52.96446711,101.0214988,38.42367844,0,50.63879575,43.86571633,0
VTI1B,108.7597322,52.19361012,118.8463855,131.8916206,94.36190836,57.19647038,72.28111107,60.89017707,145.0959821,144.125198,91.81839735,106.016366,113.5830455,124.0787998,66.09940752,112.0593864,106.3675642,96.86696276,105.0059633,46.40551816,237.071466,96.50849308,107.7767815,65.51565766
RDH11,156.8505506,92.84844278,127.5036624,194.5148501,182.1332433,89.5347497,119.5347276,187.754352,137.809967,200.5083376,161.5423006,223.4657897,192.2401567,282.3048972,169.4198517,277.6283291,146.9825102,158.6093891,222.9482742,77.41623418,331.6183377,195.6854151,204.4034296,91.64406775
RDH12,11.72074308,35.20109616,13.17128189,11.51742903,40.95026341,4.419206617,9.459886033,8.679854761,33.64519151,18.29931221,5.945284362,11.23043699,9.236912081,15.9752284,10.74181052,17.49319678,47.2142507,14.78206087,18.37047001,76.393778,0,15.54627814,24.60331114,0
ZFYVE26,131.8780362,73.62564041,180.927317,122.0536513,177.4994124,93.04478567,109.5378437,92.71273627,132.4441978,136.0590911,160.9081916,139.8853959,177.3850205,208.8693359,185.766811,149.4382769,152.4800436,179.5562927,106.5215868,96.95813009,87.07515382,147.8816264,138.6658377,144.3814239
RAD51B,44.18774435,53.10158811,63.67954552,50.9591056,56.71558328,31.59611568,38.30839039,49.33371437,53.64775734,55.03364968,37.45123625,51.45024936,55.44806942,34.9875345,37.94133736,93.09595136,79.66542187,47.37322326,44.35988178,93.31141746,60.96153607,69.88708582,37.29304389,16.84696685
ZFP36L1,755.060759,722.1071864,580.6927192,589.2287357,642.6119108,993.1241921,959.7070094,434.318462,771.6143229,1019.718191,714.6859996,851.92342,2145.535028,560.0520665,924.2986694,650.6808121,851.929979,810.924952,939.0300718,260.2176604,1148.357029,504.8914711,273.4689622,781.1768752
ACTN1,256.4878212,182.4614265,304.761814,244.8220988,595.9139406,451.2636643,219.2301632,239.2482713,287.6073399,272.649051,774.3612454,502.0610076,685.1865064,252.0921019,680.8448202,314.9920795,439.9844661,259.509664,345.5792533,141.4414565,85.67040789,236.3070536,198.6309574,94.70145372
ACTN1-DT,9.829896704,18.64565485,38.1101754,6.899558753,32.4621095,85.61504614,8.500469935,5.95601922,5.290760283,16.3373202,5.853321352,8.562444677,38.27815376,5.608476877,15.44381183,7.588505454,57.27484224,15.80661877,0,93.76034354,0,8.000761586,14.18600372,0
DCAF5,141.1704383,88.89223226,177.6217626,170.0330753,177.2570532,109.2790682,114.3348561,127.3575698,158.20617,173.4554476,205.9240085,190.2404887,208.4048198,176.9885202,151.0672899,193.8617512,153.9113221,154.6489585,238.1738635,101.0373669,0,161.0993614,179.1368345,349.2694076
EXD2,118.5939875,65.48456395,105.9864431,117.7554071,117.7000204,57.66101483,57.92969146,81.4461616,139.1631304,115.1990588,113.9149981,136.1547645,151.8011991,143.4688324,112.9509057,143.0094625,81.15841183,134.6502834,126.6397961,84.77503966,0,89.54516751,139.9256851,40.22505864
GALNT16,59.40132309,46.05941994,22.46139081,49.58147404,59.7027185,15.88959629,17.35395188,22.37326501,44.93315032,76.65150012,18.85400666,36.49923198,55.48361948,58.54697917,92.37991855,17.72302003,35.16508083,70.53768727,40.26053104,61.25261319,0,38.03956582,71.08641321,32.96931717
ERH,361.4781324,176.4049825,473.7756248,492.0371042,321.661348,246.8561669,376.0186313,359.8013551,640.7096442,552.0661124,487.3245011,562.37952,515.0526781,657.9605056,405.0566334,461.397495,365.7081871,348.7430816,660.7922435,74.90718551,409.5322598,497.9018423,489.1303493,339.527685
SLC39A9,147.4131462,89.85335324,162.3054184,232.3355365,163.9766197,122.0349234,121.9437546,187.4418825,147.0798745,181.1216598,203.8248186,261.3846379,221.9284097,207.2700709,174.1615406,247.2759897,137.4125476,168.8648024,214.1505758,65.77672966,127.7134786,161.6830845,216.290395,123.5294757
PLEKHD1,9.400465735,22.09292486,4.02238944,10.52802622,19.90492028,2.956234734,7.075011361,2.754024449,18.95970117,10.30127772,1.879540017,4.157179513,7.269465711,5.294701401,7.810597682,4.736981841,26.72873129,7.631327923,1.781007652,55.27656859,0,4.213319427,6.261355814,15.55696815
CCDC177,23.20096658,14.60620882,2.225134064,25.94313283,9.792699241,0.746573284,5.707632611,0.666527258,18.94653898,36.8980092,0.291126457,0.191641516,5.507535138,3.347383617,4.752794314,1.528588473,24.21375444,13.11059577,0,44.06870666,0,2.785535358,14.43208935,0
SUSD6,172.3927788,207.9796192,280.8247386,288.1289807,258.0066856,276.7766835,222.6493459,176.0457121,253.0420412,289.854498,469.2934518,364.9927035,288.9595549,320.144785,409.2848464,250.7673154,526.0014661,321.7341402,140.9442182,103.0785011,156.3132391,195.1790728,241.3371991,129.5933859
SRSF5,442.9654023,308.6818267,480.3012313,418.3164993,444.8766768,424.6818786,393.2920058,317.228902,399.3521564,562.6024461,598.7454958,458.9943463,550.3381611,420.7205682,405.2681668,495.2232878,386.9499889,471.2940847,436.0971946,150.7166456,170.1733826,425.4368009,466.8865228,235.1405098
SLC10A1,52.6427526,50.12533186,86.76466811,50.32197657,66.64722199,23.91271992,38.15275857,36.20022071,76.68166851,107.6295711,42.26554119,51.24122737,56.24545042,50.25777981,49.64082373,78.40798622,86.28417792,70.42337715,57.62565019,89.86380978,0,75.22794011,54.26523265,188.7583983
SMOC1,109.8909595,510.3079727,43.66284469,90.46207461,139.6962287,7.622600381,16.39001116,5.103990835,45.33899405,59.50090158,17.55594484,25.49801562,11.71512014,28.43647969,15.92278562,20.4842751,82.71139193,58.56406205,9.902141653,63.27374614,0,93.892206,626.0674052,0
SLC8A3,55.85475415,54.24150362,12.67030222,22.17400223,13.13871705,8.009354166,66.88458797,5.060430254,36.93885299,33.74168514,0.864899958,1.328466434,19.24072551,26.20830753,7.808761355,74.76232231,31.26630428,17.10499365,10.24448422,61.82454478,161.9024646,13.69393908,90.4681826,14.91413345
ADAM21P1,1.085808975,15.10370657,1.342205489,3.912237902,8.003000449,2.251672779,4.819998184,4.82460752,6.42858281,3.609236074,5.531654622,2.427569776,1.661078317,1.514361563,6.645984795,2.151444731,16.32411485,2.636112867,6.240077438,36.0760266,0,1.800257908,9.401903571,0
COX16,24.8705197,29.58794056,32.36136552,42.44686287,44.79360282,24.97301267,23.24259949,23.74951013,28.41610218,46.41109827,27.94449505,40.55302437,40.04957737,41.98897242,25.44966174,38.9044505,33.14391845,34.95702931,45.1355836,38.91274351,0,32.9880123,38.41058797,0
SYNJ2BP-COX16,0,0,0,0.919941167,0,2.223767432,0,0.661779913,0,0,0,1.14165929,0,0,0.643492159,0,0,0.619867403,0,0,0,0,0,0
SYNJ2BP,170.5582747,110.6691085,174.9370951,169.8458815,167.1691339,121.6659495,123.7944022,129.2921208,189.4687457,185.1704665,129.0467832,208.8503652,218.4920953,190.4323077,140.5699823,236.0232732,107.4779147,172.5295555,216.6085886,50.36512828,64.58968474,179.3385958,198.760117,107.0977224
ADAM21,43.60710573,31.31793784,30.46760824,28.30096302,75.86027238,62.12098942,37.87349536,31.24041211,35.5462338,33.61166429,34.49634042,52.38003557,55.10864211,33.38389183,60.75421706,70.57224067,42.00587851,34.85120754,185.2315242,41.4429928,0,42.12263448,93.4852627,142.7632465
ADAM20P1,48.17398662,35.06362096,40.29978273,35.29143709,59.09942184,68.86113584,28.98676188,32.10793753,65.00279389,43.19803419,44.51848374,39.0739238,52.10200042,28.12501664,51.0663518,71.35187287,33.50877457,32.40579772,115.8919284,38.79010837,0,49.48341374,85.04347378,0
ADAM20,75.11454259,37.46475765,89.33734141,59.15007765,106.8197059,109.4714163,41.56136742,57.51021349,145.2867382,81.07179275,87.55479752,95.19845468,93.85142018,48.83287774,94.06358878,104.4460713,58.2516225,58.22717241,232.177765,43.95833781,0,94.07407111,168.4325516,270.4073799
MED6,108.8416049,52.741703,119.8386851,105.6177062,126.1886435,100.6435289,75.81153884,91.17410412,137.3315336,122.5737291,157.4167466,139.621224,118.2834223,138.9424042,130.6263155,141.9221392,109.6534706,110.7721708,211.92007,54.0827618,108.0373087,136.6747782,183.6829035,0
TTC9-DT,0.853214737,8.901223871,0,0.878338931,7.636223798,0,2.705351873,0.315926215,1.683832582,0.945363773,0.620957586,2.725075899,2.610507984,1.189965852,4.300741886,3.381155235,16.20287955,1.479588293,0,28.34807803,0,0.848771715,0.820877221,0
TTC9,55.00700308,39.39965229,33.49058278,44.87882598,36.04795321,11.64531214,24.99078087,16.78068077,46.66338398,75.32066158,12.7867609,32.25288348,60.53783732,51.01137626,96.66025335,65.53465488,33.91066435,31.26497282,25.47847873,59.43676901,268.4389901,23.35832868,73.93309488,0
LINC01269,6.947133279,7.247646568,2.576276483,2.145510629,17.55570388,3.457552021,2.643335502,6.173681052,0,16.16462125,2.022410035,1.331303691,4.251109625,1.453359456,18.00922907,7.079243626,36.28040948,8.67402492,0,109.3351514,0,1.38219137,4.010298847,0
MAP3K9,50.58046991,35.93044485,33.55773798,43.06715046,17.06528942,3.024869506,20.42748164,2.32547303,61.57204507,50.61852091,3.096315315,3.299990789,30.47612459,22.95735327,33.84521462,28.84489808,45.8470022,27.40308373,5.821418925,55.26606783,36.80037181,15.7198881,71.92312008,30.5097944
PCNX1,192.1072915,97.36344878,170.4479317,243.7923896,180.910662,124.9614944,145.1818221,153.1981501,232.868153,248.8394271,253.0035559,217.8261337,268.9308155,247.9513835,220.0417493,239.1976822,252.8979254,171.1430351,243.2947022,79.54287619,136.3474141,198.2255097,232.465136,97.96841308
SIPA1L1,258.168055,139.5539836,358.865434,382.630006,599.3334421,212.1358033,185.6417164,227.6435461,419.7279656,415.972018,367.0030601,369.8578746,482.5759499,381.2101434,413.4442309,292.5372521,285.7035744,319.9444701,321.8310387,137.8757485,367.2328434,291.8846969,245.9519643,81.18902425
