"interaction","name","selected","shared interaction","shared name"
"interacts with","MELK (interacts with) NOTCH2","false","interacts with","MELK (interacts with) NOTCH2"
"interacts with","MELK (interacts with) OPRK1","false","interacts with","MELK (interacts with) OPRK1"
"interacts with","MELK (interacts with) PAK7","false","interacts with","MELK (interacts with) PAK7"
"interacts with","MELK (interacts with) PCSK2","false","interacts with","MELK (interacts with) PCSK2"
"interacts with","MELK (interacts with) SDR16C5","false","interacts with","MELK (interacts with) SDR16C5"
"interacts with","MELK (interacts with) SLC13A3","false","interacts with","MELK (interacts with) SLC13A3"
"interacts with","MELK (interacts with) STEAP4","false","interacts with","MELK (interacts with) STEAP4"
"interacts with","PITPNM1 (interacts with) PTPN12","false","interacts with","PITPNM1 (interacts with) PTPN12"
"interacts with","PITPNM1 (interacts with) SHOX2","false","interacts with","PITPNM1 (interacts with) SHOX2"
"interacts with","PITPNM1 (interacts with) TXNRD3","false","interacts with","PITPNM1 (interacts with) TXNRD3"
"interacts with","PVR (interacts with) RTP1","false","interacts with","PVR (interacts with) RTP1"
"interacts with","PVR (interacts with) ZNF273","false","interacts with","PVR (interacts with) ZNF273"
"interacts with","AADAC (interacts with) AATF","false","interacts with","AADAC (interacts with) AATF"
"interacts with","AADAC (interacts with) ARTN","false","interacts with","AADAC (interacts with) ARTN"
"interacts with","AADAC (interacts with) ATAD5","false","interacts with","AADAC (interacts with) ATAD5"
"interacts with","AADAC (interacts with) ATP6AP1","false","interacts with","AADAC (interacts with) ATP6AP1"
"interacts with","AADAC (interacts with) BAK1","false","interacts with","AADAC (interacts with) BAK1"
"interacts with","AADAC (interacts with) BARHL1","false","interacts with","AADAC (interacts with) BARHL1"
"interacts with","AADAC (interacts with) BRCA1","false","interacts with","AADAC (interacts with) BRCA1"
"interacts with","AADAC (interacts with) BRIP1","false","interacts with","AADAC (interacts with) BRIP1"
"interacts with","AADAC (interacts with) C17orf53","false","interacts with","AADAC (interacts with) C17orf53"
"interacts with","AADAC (interacts with) CACNG5","false","interacts with","AADAC (interacts with) CACNG5"
"interacts with","AADAC (interacts with) CANT1","false","interacts with","AADAC (interacts with) CANT1"
"interacts with","AADAC (interacts with) CASC3","false","interacts with","AADAC (interacts with) CASC3"
"interacts with","AADAC (interacts with) CC2D1B","false","interacts with","AADAC (interacts with) CC2D1B"
"interacts with","AADAC (interacts with) CDC6","false","interacts with","AADAC (interacts with) CDC6"
"interacts with","AADAC (interacts with) CDCA8","false","interacts with","AADAC (interacts with) CDCA8"
"interacts with","AADAC (interacts with) CTTN","false","interacts with","AADAC (interacts with) CTTN"
"interacts with","AADAC (interacts with) DBF4B","false","interacts with","AADAC (interacts with) DBF4B"
"interacts with","AADAC (interacts with) DNA2","false","interacts with","AADAC (interacts with) DNA2"
"interacts with","AADAC (interacts with) DNMT1","false","interacts with","AADAC (interacts with) DNMT1"
"interacts with","AADAC (interacts with) DPF1","false","interacts with","AADAC (interacts with) DPF1"
"interacts with","AADAC (interacts with) EME1","false","interacts with","AADAC (interacts with) EME1"
"interacts with","AADAC (interacts with) EXO1","false","interacts with","AADAC (interacts with) EXO1"
"interacts with","AADAC (interacts with) FAM171A2","false","interacts with","AADAC (interacts with) FAM171A2"
"interacts with","AADAC (interacts with) HCFC1","false","interacts with","AADAC (interacts with) HCFC1"
"interacts with","AADAC (interacts with) KIAA0100","false","interacts with","AADAC (interacts with) KIAA0100"
"interacts with","AADAC (interacts with) KIF18B","false","interacts with","AADAC (interacts with) KIF18B"
"interacts with","AADAC (interacts with) KIF2C","false","interacts with","AADAC (interacts with) KIF2C"
"interacts with","AADAC (interacts with) LCN15","false","interacts with","AADAC (interacts with) LCN15"
"interacts with","AADAC (interacts with) LRRC42","false","interacts with","AADAC (interacts with) LRRC42"
"interacts with","AADAC (interacts with) LSM12","false","interacts with","AADAC (interacts with) LSM12"
"interacts with","AADAC (interacts with) MAST2","false","interacts with","AADAC (interacts with) MAST2"
"interacts with","AADAC (interacts with) MEAF6","false","interacts with","AADAC (interacts with) MEAF6"
"interacts with","AADAC (interacts with) MED24","false","interacts with","AADAC (interacts with) MED24"
"interacts with","AADAC (interacts with) MELK","false","interacts with","AADAC (interacts with) MELK"
"interacts with","AADAC (interacts with) MYO19","false","interacts with","AADAC (interacts with) MYO19"
"interacts with","AADAC (interacts with) OR2H1","false","interacts with","AADAC (interacts with) OR2H1"
"interacts with","AADAC (interacts with) OR2T33","false","interacts with","AADAC (interacts with) OR2T33"
"interacts with","AADAC (interacts with) OR2T8","false","interacts with","AADAC (interacts with) OR2T8"
"interacts with","AADAC (interacts with) ORC1L","false","interacts with","AADAC (interacts with) ORC1L"
"interacts with","AADAC (interacts with) PAFAH1B3","false","interacts with","AADAC (interacts with) PAFAH1B3"
"interacts with","AADAC (interacts with) PKNOX1","false","interacts with","AADAC (interacts with) PKNOX1"
"interacts with","AADAC (interacts with) POLA2","false","interacts with","AADAC (interacts with) POLA2"
"interacts with","AADAC (interacts with) PPP4R1","false","interacts with","AADAC (interacts with) PPP4R1"
"interacts with","AADAC (interacts with) PRKCSH","false","interacts with","AADAC (interacts with) PRKCSH"
"interacts with","AADAC (interacts with) PSMC3IP","false","interacts with","AADAC (interacts with) PSMC3IP"
"interacts with","AADAC (interacts with) PUSL1","false","interacts with","AADAC (interacts with) PUSL1"
"interacts with","AADAC (interacts with) RDM1","false","interacts with","AADAC (interacts with) RDM1"
"interacts with","AADAC (interacts with) STIL","false","interacts with","AADAC (interacts with) STIL"
"interacts with","AADAC (interacts with) TIMELESS","false","interacts with","AADAC (interacts with) TIMELESS"
"interacts with","AADAC (interacts with) TMEM69","false","interacts with","AADAC (interacts with) TMEM69"
"interacts with","AADAC (interacts with) TOP2A","false","interacts with","AADAC (interacts with) TOP2A"
"interacts with","AADAC (interacts with) USP17L2","false","interacts with","AADAC (interacts with) USP17L2"
"interacts with","AADAC (interacts with) ZIM2","false","interacts with","AADAC (interacts with) ZIM2"
"interacts with","AATF (interacts with) SNX7","false","interacts with","AATF (interacts with) SNX7"
"interacts with","ARTN (interacts with) SEMA3E","false","interacts with","ARTN (interacts with) SEMA3E"
"interacts with","ARTN (interacts with) SIRPB1","false","interacts with","ARTN (interacts with) SIRPB1"
"interacts with","ARTN (interacts with) STAT6","false","interacts with","ARTN (interacts with) STAT6"
"interacts with","ARTN (interacts with) ZHX3","false","interacts with","ARTN (interacts with) ZHX3"
"interacts with","ATP6AP1 (interacts with) IL20RB","false","interacts with","ATP6AP1 (interacts with) IL20RB"
"interacts with","BARHL1 (interacts with) CAPN2","false","interacts with","BARHL1 (interacts with) CAPN2"
"interacts with","BARHL1 (interacts with) CPN2","false","interacts with","BARHL1 (interacts with) CPN2"
"interacts with","BARHL1 (interacts with) MINA","false","interacts with","BARHL1 (interacts with) MINA"
"interacts with","BARHL1 (interacts with) S100A10","false","interacts with","BARHL1 (interacts with) S100A10"
"interacts with","BARHL1 (interacts with) S100A11","false","interacts with","BARHL1 (interacts with) S100A11"
"interacts with","BARHL1 (interacts with) STEAP4","false","interacts with","BARHL1 (interacts with) STEAP4"
"interacts with","BARHL1 (interacts with) UPP1","false","interacts with","BARHL1 (interacts with) UPP1"
"interacts with","BRIP1 (interacts with) CCND3","false","interacts with","BRIP1 (interacts with) CCND3"
"interacts with","BRIP1 (interacts with) FKBP7","false","interacts with","BRIP1 (interacts with) FKBP7"
"interacts with","BRIP1 (interacts with) HTR3C","false","interacts with","BRIP1 (interacts with) HTR3C"
"interacts with","BRIP1 (interacts with) KANK4","false","interacts with","BRIP1 (interacts with) KANK4"
"interacts with","BRIP1 (interacts with) LXN","false","interacts with","BRIP1 (interacts with) LXN"
"interacts with","BRIP1 (interacts with) MGLL","false","interacts with","BRIP1 (interacts with) MGLL"
"interacts with","BRIP1 (interacts with) PIWIL4","false","interacts with","BRIP1 (interacts with) PIWIL4"
"interacts with","BRIP1 (interacts with) SLC7A2","false","interacts with","BRIP1 (interacts with) SLC7A2"
"interacts with","BRIP1 (interacts with) SORT1","false","interacts with","BRIP1 (interacts with) SORT1"
"interacts with","BRIP1 (interacts with) TM4SF1","false","interacts with","BRIP1 (interacts with) TM4SF1"
"interacts with","BRIP1 (interacts with) TSPAN2","false","interacts with","BRIP1 (interacts with) TSPAN2"
"interacts with","C17orf53 (interacts with) CEBPD","false","interacts with","C17orf53 (interacts with) CEBPD"
"interacts with","CANT1 (interacts with) CD36","false","interacts with","CANT1 (interacts with) CD36"
"interacts with","CANT1 (interacts with) CHRM2","false","interacts with","CANT1 (interacts with) CHRM2"
"interacts with","CANT1 (interacts with) CRHR2","false","interacts with","CANT1 (interacts with) CRHR2"
"interacts with","CANT1 (interacts with) DDHD2","false","interacts with","CANT1 (interacts with) DDHD2"
"interacts with","CANT1 (interacts with) FBXO33","false","interacts with","CANT1 (interacts with) FBXO33"
"interacts with","CANT1 (interacts with) FGF17","false","interacts with","CANT1 (interacts with) FGF17"
"interacts with","CANT1 (interacts with) GALNTL5","false","interacts with","CANT1 (interacts with) GALNTL5"
"interacts with","CANT1 (interacts with) KCTD7","false","interacts with","CANT1 (interacts with) KCTD7"
"interacts with","CANT1 (interacts with) MDH1B","false","interacts with","CANT1 (interacts with) MDH1B"
"interacts with","CANT1 (interacts with) PLSCR4","false","interacts with","CANT1 (interacts with) PLSCR4"
"interacts with","CANT1 (interacts with) PTN","false","interacts with","CANT1 (interacts with) PTN"
"interacts with","CANT1 (interacts with) ZEB2","false","interacts with","CANT1 (interacts with) ZEB2"
"interacts with","CC2D1B (interacts with) HCN1","false","interacts with","CC2D1B (interacts with) HCN1"
"interacts with","CC2D1B (interacts with) HNF4G","false","interacts with","CC2D1B (interacts with) HNF4G"
"interacts with","CC2D1B (interacts with) IMPG2","false","interacts with","CC2D1B (interacts with) IMPG2"
"interacts with","CC2D1B (interacts with) KCMF1","false","interacts with","CC2D1B (interacts with) KCMF1"
"interacts with","CC2D1B (interacts with) SNRNP27","false","interacts with","CC2D1B (interacts with) SNRNP27"
"interacts with","CC2D1B (interacts with) WNK1","false","interacts with","CC2D1B (interacts with) WNK1"
"interacts with","CC2D1B (interacts with) ZKSCAN1","false","interacts with","CC2D1B (interacts with) ZKSCAN1"
"interacts with","CDC6 (interacts with) HCN1","false","interacts with","CDC6 (interacts with) HCN1"
"interacts with","CDCA8 (interacts with) CLEC2B","false","interacts with","CDCA8 (interacts with) CLEC2B"
"interacts with","CDCA8 (interacts with) GLIPR1","false","interacts with","CDCA8 (interacts with) GLIPR1"
"interacts with","CDCA8 (interacts with) LRRK2","false","interacts with","CDCA8 (interacts with) LRRK2"
"interacts with","CDCA8 (interacts with) TMEM71","false","interacts with","CDCA8 (interacts with) TMEM71"
"interacts with","CTTN (interacts with) CXorf41","false","interacts with","CTTN (interacts with) CXorf41"
"interacts with","CTTN (interacts with) DCAF12L1","false","interacts with","CTTN (interacts with) DCAF12L1"
"interacts with","CTTN (interacts with) EEPD1","false","interacts with","CTTN (interacts with) EEPD1"
"interacts with","CTTN (interacts with) FASTKD2","false","interacts with","CTTN (interacts with) FASTKD2"
"interacts with","CTTN (interacts with) GATA4","false","interacts with","CTTN (interacts with) GATA4"
"interacts with","CTTN (interacts with) GHR","false","interacts with","CTTN (interacts with) GHR"
"interacts with","CTTN (interacts with) GTF2I","false","interacts with","CTTN (interacts with) GTF2I"
"interacts with","CTTN (interacts with) HCN1","false","interacts with","CTTN (interacts with) HCN1"
"interacts with","CTTN (interacts with) HDAC9","false","interacts with","CTTN (interacts with) HDAC9"
"interacts with","CTTN (interacts with) HEATR7B2","false","interacts with","CTTN (interacts with) HEATR7B2"
"interacts with","CTTN (interacts with) HERPUD2","false","interacts with","CTTN (interacts with) HERPUD2"
"interacts with","CTTN (interacts with) ISPD","false","interacts with","CTTN (interacts with) ISPD"
"interacts with","CTTN (interacts with) KIDINS220","false","interacts with","CTTN (interacts with) KIDINS220"
"interacts with","CTTN (interacts with) KLF11","false","interacts with","CTTN (interacts with) KLF11"
"interacts with","CTTN (interacts with) LEFTY2","false","interacts with","CTTN (interacts with) LEFTY2"
"interacts with","CTTN (interacts with) LPIN1","false","interacts with","CTTN (interacts with) LPIN1"
"interacts with","CTTN (interacts with) LRCH2","false","interacts with","CTTN (interacts with) LRCH2"
"interacts with","CTTN (interacts with) MEST","false","interacts with","CTTN (interacts with) MEST"
"interacts with","CTTN (interacts with) MFHAS1","false","interacts with","CTTN (interacts with) MFHAS1"
"interacts with","CTTN (interacts with) MID1","false","interacts with","CTTN (interacts with) MID1"
"interacts with","CTTN (interacts with) MOSC2","false","interacts with","CTTN (interacts with) MOSC2"
"interacts with","CTTN (interacts with) NAPEPLD","false","interacts with","CTTN (interacts with) NAPEPLD"
"interacts with","CTTN (interacts with) NEK11","false","interacts with","CTTN (interacts with) NEK11"
